issue,draw_date,sales_amount,one,two,three
2006028,2006-02-05,0,5,4,7
2006027,2006-01-27,0,4,0,4
2006026,2006-01-26,0,9,9,8
2006025,2006-01-25,0,7,0,7
2006024,2006-01-24,0,1,6,3
2006023,2006-01-23,0,2,1,5
2006022,2006-01-22,0,1,6,4
2006021,2006-01-21,0,4,3,8
2006020,2006-01-20,0,7,1,0
2006019,2006-01-19,0,1,9,9
2006018,2006-01-18,0,9,1,6
2006017,2006-01-17,0,9,2,5
2006016,2006-01-16,0,5,1,9
2006015,2006-01-15,0,4,4,6
2006014,2006-01-14,0,6,7,8
2006013,2006-01-13,0,7,7,7
2006012,2006-01-12,0,6,5,2
2006011,2006-01-11,0,7,5,5
2006010,2006-01-10,0,5,3,8
2006009,2006-01-09,0,8,0,3
2006008,2006-01-08,0,4,8,9
2006007,2006-01-07,0,5,6,1
2006006,2006-01-06,0,5,9,8
2006005,2006-01-05,0,1,8,5
2006004,2006-01-04,0,9,4,0
2006003,2006-01-03,0,0,1,2
2006002,2006-01-02,0,2,9,9
2006001,2006-01-01,0,1,8,4
2007357,2007-12-31,0,3,1,7
2007356,2007-12-30,0,2,1,5
2007355,2007-12-29,0,6,3,4
2007354,2007-12-28,0,0,6,5
2007353,2007-12-27,0,0,0,5
2007352,2007-12-26,0,1,4,7
2007351,2007-12-25,0,0,2,8
2007350,2007-12-24,0,1,6,4
2007349,2007-12-23,0,4,7,7
2007348,2007-12-22,0,4,1,8
2007347,2007-12-21,0,3,1,0
2007346,2007-12-20,0,0,8,0
2007345,2007-12-19,0,5,9,6
2007344,2007-12-18,0,7,5,7
2007343,2007-12-17,0,4,9,2
2007342,2007-12-16,0,0,6,8
2007341,2007-12-15,0,0,3,2
2007340,2007-12-14,0,4,1,6
2007339,2007-12-13,0,0,4,8
2007338,2007-12-12,0,5,8,5
2007337,2007-12-11,0,2,7,6
2007336,2007-12-10,0,7,7,4
2007335,2007-12-09,0,5,2,3
2007334,2007-12-08,0,7,7,3
2007333,2007-12-07,0,9,1,4
2007332,2007-12-06,0,6,6,4
2007331,2007-12-05,0,1,5,3
2007330,2007-12-04,0,0,1,5
2007329,2007-12-03,0,2,7,3
2007328,2007-12-02,0,9,4,0
2007327,2007-12-01,0,4,3,8
2007326,2007-11-30,0,5,6,6
2007325,2007-11-29,0,8,1,9
2007324,2007-11-28,0,0,5,1
2007323,2007-11-27,0,6,9,4
2007322,2007-11-26,0,8,8,3
2007321,2007-11-25,0,8,5,8
2007320,2007-11-24,0,7,9,4
2007319,2007-11-23,0,0,5,3
2007318,2007-11-22,0,0,9,1
2007317,2007-11-21,0,7,8,7
2007316,2007-11-20,0,6,0,7
2007315,2007-11-19,0,2,0,1
2007314,2007-11-18,0,1,7,4
2007313,2007-11-17,0,6,3,3
2007312,2007-11-16,0,0,5,3
2007311,2007-11-15,0,3,4,7
2007310,2007-11-14,0,7,5,9
2007309,2007-11-13,0,8,8,4
2007308,2007-11-12,0,0,8,7
2007307,2007-11-11,0,6,1,0
2007306,2007-11-10,0,0,5,3
2007305,2007-11-09,0,7,9,8
2007304,2007-11-08,0,4,0,2
2007303,2007-11-07,0,9,8,0
2007302,2007-11-06,0,4,9,1
2007301,2007-11-05,0,8,2,4
2007300,2007-11-04,0,3,5,7
2007299,2007-11-03,0,4,9,4
2007298,2007-11-02,0,2,6,8
2007297,2007-11-01,0,9,7,1
2007296,2007-10-31,0,9,4,5
2007295,2007-10-30,0,3,1,1
2007294,2007-10-29,0,5,6,3
2007293,2007-10-28,0,4,7,4
2007292,2007-10-27,0,5,6,9
2007291,2007-10-26,0,4,4,1
2007290,2007-10-25,0,4,5,3
2007289,2007-10-24,0,7,9,4
2007288,2007-10-23,0,9,2,7
2007287,2007-10-22,0,3,7,4
2007286,2007-10-21,0,6,1,9
2007285,2007-10-20,0,4,0,7
2007284,2007-10-19,0,7,5,9
2007283,2007-10-18,0,2,1,0
2007282,2007-10-17,0,9,0,4
2007281,2007-10-16,0,4,0,3
2007280,2007-10-15,0,8,6,4
2007279,2007-10-14,0,8,9,6
2007278,2007-10-13,0,5,6,3
2007277,2007-10-12,0,2,5,4
2007276,2007-10-11,0,4,9,4
2007275,2007-10-10,0,3,6,1
2007274,2007-10-09,0,4,3,5
2007273,2007-10-08,0,8,5,4
2007272,2007-10-07,0,7,9,2
2007271,2007-10-06,0,2,9,5
2007270,2007-10-05,0,8,5,2
2007269,2007-10-04,0,8,3,3
2007268,2007-10-03,0,6,3,9
2007267,2007-10-02,0,5,9,8
2007266,2007-10-01,0,8,0,6
2007265,2007-09-30,0,2,3,2
2007264,2007-09-29,0,7,9,6
2007263,2007-09-28,0,2,3,1
2007262,2007-09-27,0,0,4,9
2007261,2007-09-26,0,9,1,2
2007260,2007-09-25,0,9,7,9
2007259,2007-09-24,0,1,5,4
2007258,2007-09-23,0,5,4,3
2007257,2007-09-22,0,1,4,4
2007256,2007-09-21,0,2,2,1
2007255,2007-09-20,0,4,8,8
2007254,2007-09-19,0,6,3,0
2007253,2007-09-18,0,5,3,3
2007252,2007-09-17,0,0,2,9
2007251,2007-09-16,0,6,0,2
2007250,2007-09-15,0,0,2,8
2007249,2007-09-14,0,0,5,1
2007248,2007-09-13,0,2,5,1
2007247,2007-09-12,0,8,5,4
2007246,2007-09-11,0,2,5,2
2007245,2007-09-10,0,9,4,6
2007244,2007-09-09,0,3,3,3
2007243,2007-09-08,0,7,1,9
2007242,2007-09-07,0,8,2,0
2007241,2007-09-06,0,5,3,2
2007240,2007-09-05,0,4,6,1
2007239,2007-09-04,0,8,4,6
2007238,2007-09-03,0,0,7,8
2007237,2007-09-02,0,4,3,8
2007236,2007-09-01,0,6,8,9
2007235,2007-08-31,0,8,9,3
2007234,2007-08-30,0,6,3,8
2007233,2007-08-29,0,8,3,2
2007232,2007-08-28,0,8,3,3
2007231,2007-08-27,0,1,3,9
2007230,2007-08-26,0,9,4,7
2007229,2007-08-25,0,0,2,2
2007228,2007-08-24,0,2,9,1
2007227,2007-08-23,0,2,0,1
2007226,2007-08-22,0,2,5,9
2007225,2007-08-21,0,8,0,1
2007224,2007-08-20,0,4,3,6
2007223,2007-08-19,0,4,2,7
2007222,2007-08-18,0,7,1,2
2007221,2007-08-17,0,2,1,1
2007220,2007-08-16,0,4,7,9
2007219,2007-08-15,0,5,6,9
2007218,2007-08-14,0,3,9,7
2007217,2007-08-13,0,5,0,3
2007216,2007-08-12,0,1,7,6
2007215,2007-08-11,0,8,8,4
2007214,2007-08-10,0,9,4,4
2007213,2007-08-09,0,8,9,9
2007212,2007-08-08,0,2,4,4
2007211,2007-08-07,0,1,8,8
2007210,2007-08-06,0,0,6,1
2007209,2007-08-05,0,3,8,9
2007208,2007-08-04,0,6,4,3
2007207,2007-08-03,0,9,2,3
2007206,2007-08-02,0,5,1,8
2007205,2007-08-01,0,5,3,3
2007204,2007-07-31,0,9,8,1
2007203,2007-07-30,0,1,3,1
2007202,2007-07-29,0,8,6,8
2007201,2007-07-28,0,0,8,5
2007200,2007-07-27,0,7,6,6
2007199,2007-07-26,0,4,4,9
2007198,2007-07-25,0,2,8,2
2007197,2007-07-24,0,7,1,3
2007196,2007-07-23,0,5,6,5
2007195,2007-07-22,0,5,6,6
2007194,2007-07-21,0,1,4,1
2007193,2007-07-20,0,9,5,1
2007192,2007-07-19,0,1,0,6
2007191,2007-07-18,0,9,5,9
2007190,2007-07-17,0,6,1,6
2007189,2007-07-16,0,1,8,4
2007188,2007-07-15,0,5,8,9
2007187,2007-07-14,0,8,6,7
2007186,2007-07-13,0,0,0,0
2007185,2007-07-12,0,5,8,1
2007184,2007-07-11,0,5,7,4
2007183,2007-07-10,0,9,0,3
2007182,2007-07-09,0,6,0,4
2007181,2007-07-08,0,8,4,9
2007180,2007-07-07,0,6,8,0
2007179,2007-07-06,0,8,2,5
2007178,2007-07-05,0,4,9,1
2007177,2007-07-04,0,7,2,6
2007176,2007-07-03,0,1,7,4
2007175,2007-07-02,0,4,4,6
2007174,2007-07-01,0,3,8,4
2007173,2007-06-30,0,9,8,1
2007172,2007-06-29,0,5,1,7
2007171,2007-06-28,0,8,9,0
2007170,2007-06-27,0,2,0,0
2007169,2007-06-26,0,3,3,8
2007168,2007-06-25,0,0,6,4
2007167,2007-06-24,0,8,0,0
2007166,2007-06-23,0,7,9,5
2007165,2007-06-22,0,9,4,6
2007164,2007-06-21,0,7,3,8
2007163,2007-06-20,0,6,5,8
2007162,2007-06-19,0,5,5,4
2007161,2007-06-18,0,5,6,7
2007160,2007-06-17,0,8,7,8
2007159,2007-06-16,0,5,3,9
2007158,2007-06-15,0,8,9,1
2007157,2007-06-14,0,0,0,0
2007156,2007-06-13,0,7,7,5
2007155,2007-06-12,0,6,8,2
2007154,2007-06-11,0,8,5,1
2007153,2007-06-10,0,1,8,1
2007152,2007-06-09,0,9,5,1
2007151,2007-06-08,0,6,7,6
2007150,2007-06-07,0,8,7,3
2007149,2007-06-06,0,3,7,8
2007148,2007-06-05,0,2,4,6
2007147,2007-06-04,0,9,7,6
2007146,2007-06-03,0,9,1,0
2007145,2007-06-02,0,0,6,0
2007144,2007-06-01,0,9,1,2
2007143,2007-05-31,0,1,3,9
2007142,2007-05-30,0,6,6,9
2007141,2007-05-29,0,8,8,4
2007140,2007-05-28,0,0,3,6
2007139,2007-05-27,0,3,2,8
2007138,2007-05-26,0,0,4,7
2007137,2007-05-25,0,9,6,4
2007136,2007-05-24,0,8,5,8
2007135,2007-05-23,0,5,9,5
2007134,2007-05-22,0,0,9,7
2007133,2007-05-21,0,8,3,9
2007132,2007-05-20,0,6,8,4
2007131,2007-05-19,0,5,7,5
2007130,2007-05-18,0,1,1,1
2007129,2007-05-17,0,9,4,5
2007128,2007-05-16,0,6,9,9
2007127,2007-05-15,0,9,0,9
2007126,2007-05-14,0,0,7,5
2007125,2007-05-13,0,1,6,3
2007124,2007-05-12,0,7,7,9
2007123,2007-05-11,0,5,2,5
2007122,2007-05-10,0,5,2,0
2007121,2007-05-09,0,0,0,6
2007120,2007-05-08,0,5,3,4
2007119,2007-05-07,0,9,6,7
2007118,2007-05-06,0,9,7,1
2007117,2007-05-05,0,3,7,8
2007116,2007-05-04,0,2,7,2
2007115,2007-05-03,0,1,6,7
2007114,2007-05-02,0,7,8,6
2007113,2007-05-01,0,1,8,3
2007112,2007-04-30,0,7,3,4
2007111,2007-04-29,0,7,6,2
2007110,2007-04-28,0,7,8,6
2007109,2007-04-27,0,3,9,5
2007108,2007-04-26,0,4,9,7
2007107,2007-04-25,0,6,9,1
2007106,2007-04-24,0,8,4,5
2007105,2007-04-23,0,9,9,9
2007104,2007-04-22,0,7,5,4
2007103,2007-04-21,0,4,4,1
2007102,2007-04-20,0,4,8,5
2007101,2007-04-19,0,3,4,9
2007100,2007-04-18,0,9,4,1
2007099,2007-04-17,0,4,0,5
2007098,2007-04-16,0,6,7,9
2007097,2007-04-15,0,5,3,2
2007096,2007-04-14,0,9,6,7
2007095,2007-04-13,0,9,3,7
2007094,2007-04-13,0,0,5,1
2007093,2007-04-11,0,9,7,1
2007092,2007-04-10,0,4,1,7
2007091,2007-04-09,0,1,7,0
2007090,2007-04-08,0,6,2,4
2007089,2007-04-07,0,5,7,7
2007088,2007-04-06,0,8,9,4
2007087,2007-04-05,0,7,3,8
2007086,2007-04-04,0,0,2,8
2007085,2007-04-03,0,8,7,8
2007084,2007-04-02,0,0,2,0
2007083,2007-04-01,0,9,0,3
2007082,2007-03-31,0,0,4,4
2007081,2007-03-30,0,4,9,1
2007080,2007-03-29,0,8,5,6
2007079,2007-03-28,0,1,9,5
2007078,2007-03-27,0,7,3,7
2007077,2007-03-26,0,7,6,1
2007076,2007-03-25,0,3,1,6
2007075,2007-03-24,0,5,1,5
2007074,2007-03-23,0,9,0,6
2007073,2007-03-22,0,5,6,4
2007072,2007-03-21,0,0,1,0
2007071,2007-03-20,0,9,8,4
2007070,2007-03-19,0,4,4,1
2007069,2007-03-18,0,5,3,1
2007068,2007-03-17,0,1,0,3
2007067,2007-03-16,0,4,9,9
2007066,2007-03-15,0,6,8,3
2007065,2007-03-14,0,2,6,8
2007064,2007-03-13,0,3,3,0
2007063,2007-03-12,0,3,6,5
2007062,2007-03-11,0,3,2,7
2007061,2007-03-10,0,7,8,7
2007060,2007-03-09,0,3,6,8
2007059,2007-03-08,0,5,2,8
2007058,2007-03-07,0,8,8,7
2007057,2007-03-06,0,9,5,5
2007056,2007-03-05,0,2,7,8
2007055,2007-03-04,0,0,1,7
2007054,2007-03-03,0,8,4,7
2007053,2007-03-02,0,8,0,2
2007052,2007-03-01,0,7,3,3
2007051,2007-02-28,0,2,6,5
2007050,2007-02-27,0,1,6,3
2007049,2007-02-26,0,7,6,0
2007048,2007-02-25,0,5,7,2
2007047,2007-02-16,0,3,7,7
2007046,2007-02-15,0,5,6,4
2007045,2007-02-14,0,0,0,0
2007044,2007-02-13,0,9,8,8
2007043,2007-02-12,0,9,4,7
2007042,2007-02-11,0,1,9,9
2007041,2007-02-10,0,3,3,5
2007040,2007-02-09,0,9,4,8
2007039,2007-02-08,0,0,2,5
2007038,2007-02-07,0,2,0,3
2007037,2007-02-06,0,5,0,7
2007036,2007-02-05,0,0,3,2
2007035,2007-02-04,0,7,6,4
2007034,2007-02-03,0,4,9,4
2007033,2007-02-02,0,8,7,5
2007032,2007-02-01,0,9,6,1
2007031,2007-01-31,0,7,0,4
2007030,2007-01-30,0,2,8,1
2007029,2007-01-29,0,3,9,9
2007028,2007-01-28,0,1,1,9
2007027,2007-01-27,0,3,4,9
2007026,2007-01-26,0,2,6,0
2007025,2007-01-25,0,3,1,9
2007024,2007-01-24,0,9,5,5
2007023,2007-01-23,0,7,1,6
2007022,2007-01-22,0,8,9,6
2007021,2007-01-21,0,7,5,7
2007020,2007-01-20,0,1,5,1
2007019,2007-01-19,0,2,1,9
2007018,2007-01-18,0,2,0,4
2007017,2007-01-17,0,4,8,5
2007016,2007-01-16,0,8,7,8
2007015,2007-01-15,0,9,7,7
2007014,2007-01-14,0,0,4,7
2007013,2007-01-13,0,2,5,2
2007012,2007-01-12,0,4,0,5
2007011,2007-01-11,0,2,6,1
2007010,2007-01-10,0,4,5,3
2007009,2007-01-09,0,2,9,2
2007008,2007-01-08,0,4,1,6
2007007,2007-01-07,0,5,4,1
2007006,2007-01-06,0,8,3,5
2007005,2007-01-05,0,0,9,1
2007004,2007-01-04,0,1,6,3
2007003,2007-01-03,0,8,3,9
2007002,2007-01-02,0,0,6,0
2007001,2007-01-01,0,0,3,8
2008359,2008-12-31,0,2,1,0
2008358,2008-12-30,0,6,9,4
2008357,2008-12-29,0,2,8,3
2008356,2008-12-28,0,7,1,5
2008355,2008-12-27,0,4,8,7
2008354,2008-12-26,0,4,7,4
2008353,2008-12-25,0,3,7,5
2008352,2008-12-24,0,5,7,5
2008351,2008-12-23,0,1,6,3
2008350,2008-12-22,0,5,5,9
2008349,2008-12-21,0,0,8,3
2008348,2008-12-20,0,4,1,3
2008347,2008-12-19,0,7,9,0
2008346,2008-12-18,0,5,5,9
2008345,2008-12-17,0,9,2,3
2008344,2008-12-16,0,0,7,0
2008343,2008-12-15,0,6,1,4
2008342,2008-12-14,0,0,0,1
2008341,2008-12-13,0,3,5,1
2008340,2008-12-12,0,5,6,8
2008339,2008-12-11,0,4,5,2
2008338,2008-12-10,0,9,9,9
2008337,2008-12-09,0,0,1,7
2008336,2008-12-08,0,2,9,8
2008335,2008-12-07,0,6,2,8
2008334,2008-12-06,0,0,7,8
2008333,2008-12-05,0,8,8,5
2008332,2008-12-04,0,9,0,0
2008331,2008-12-03,0,3,7,6
2008330,2008-12-02,0,1,7,8
2008329,2008-12-01,0,4,2,2
2008328,2008-11-30,0,2,0,5
2008327,2008-11-29,0,5,5,3
2008326,2008-11-28,0,8,0,7
2008325,2008-11-27,0,0,8,7
2008324,2008-11-26,0,5,4,9
2008323,2008-11-25,0,4,6,1
2008322,2008-11-24,0,2,3,5
2008321,2008-11-23,0,9,9,1
2008320,2008-11-22,0,7,4,3
2008319,2008-11-21,0,8,8,1
2008318,2008-11-20,0,8,0,3
2008317,2008-11-19,0,3,8,1
2008316,2008-11-18,0,8,4,5
2008315,2008-11-17,0,8,8,7
2008314,2008-11-16,0,4,4,7
2008313,2008-11-15,0,9,7,1
2008312,2008-11-14,0,6,3,6
2008311,2008-11-13,0,0,7,1
2008310,2008-11-12,0,7,9,3
2008309,2008-11-11,0,2,5,0
2008308,2008-11-10,0,7,4,6
2008307,2008-11-09,0,4,5,3
2008306,2008-11-08,0,4,8,9
2008305,2008-11-07,0,0,1,0
2008304,2008-11-06,0,9,7,6
2008303,2008-11-05,0,3,9,3
2008302,2008-11-04,0,9,0,7
2008301,2008-11-03,0,0,2,0
2008300,2008-11-02,0,6,8,8
2008299,2008-11-01,0,0,7,8
2008298,2008-10-31,0,7,2,6
2008297,2008-10-30,0,9,4,1
2008296,2008-10-29,0,7,6,6
2008295,2008-10-28,0,9,4,4
2008294,2008-10-27,0,0,9,7
2008293,2008-10-26,0,0,9,9
2008292,2008-10-25,0,8,4,5
2008291,2008-10-24,0,4,9,7
2008290,2008-10-23,0,3,3,6
2008289,2008-10-22,0,1,4,1
2008288,2008-10-21,0,4,3,2
2008287,2008-10-20,0,6,7,1
2008286,2008-10-19,0,5,1,9
2008285,2008-10-18,0,3,4,3
2008284,2008-10-17,0,8,5,4
2008283,2008-10-16,0,8,0,6
2008282,2008-10-15,0,1,5,0
2008281,2008-10-14,0,2,1,2
2008280,2008-10-13,0,6,5,9
2008279,2008-10-12,0,8,9,4
2008278,2008-10-11,0,7,9,3
2008277,2008-10-10,0,6,2,1
2008276,2008-10-09,0,0,2,7
2008275,2008-10-08,0,1,2,2
2008274,2008-10-07,0,0,2,7
2008273,2008-10-06,0,0,7,7
2008272,2008-10-05,0,9,3,9
2008271,2008-10-04,0,3,5,0
2008270,2008-10-03,0,0,4,4
2008269,2008-10-02,0,1,1,9
2008268,2008-10-01,0,5,9,5
2008267,2008-09-30,0,8,5,1
2008266,2008-09-29,0,9,3,7
2008265,2008-09-28,0,7,2,8
2008264,2008-09-27,0,5,3,3
2008263,2008-09-26,0,0,4,0
2008262,2008-09-25,0,5,8,9
2008261,2008-09-24,0,0,1,0
2008260,2008-09-23,0,2,7,6
2008259,2008-09-22,0,5,8,5
2008258,2008-09-21,0,8,2,6
2008257,2008-09-20,0,7,5,7
2008256,2008-09-19,0,9,2,5
2008255,2008-09-18,0,4,7,8
2008254,2008-09-17,0,4,3,0
2008253,2008-09-16,0,2,0,5
2008252,2008-09-15,0,5,1,8
2008251,2008-09-14,0,5,9,6
2008250,2008-09-13,0,1,8,0
2008249,2008-09-12,0,1,5,7
2008248,2008-09-11,0,2,5,1
2008247,2008-09-10,0,3,6,0
2008246,2008-09-09,0,7,1,6
2008245,2008-09-08,0,7,7,0
2008244,2008-09-07,0,2,1,3
2008243,2008-09-06,0,9,3,9
2008242,2008-09-05,0,3,8,4
2008241,2008-09-04,0,5,6,9
2008240,2008-09-03,0,3,0,0
2008239,2008-09-02,0,4,4,3
2008238,2008-09-01,0,2,5,9
2008237,2008-08-31,0,1,1,4
2008236,2008-08-30,0,7,9,6
2008235,2008-08-29,0,3,7,2
2008234,2008-08-28,0,8,0,0
2008233,2008-08-27,0,0,2,6
2008232,2008-08-26,0,8,4,0
2008231,2008-08-25,0,6,3,5
2008230,2008-08-24,0,6,3,2
2008229,2008-08-23,0,1,9,4
2008228,2008-08-22,0,7,5,9
2008227,2008-08-21,0,5,8,7
2008226,2008-08-20,0,9,8,2
2008225,2008-08-19,0,3,5,4
2008224,2008-08-18,0,6,3,2
2008223,2008-08-17,0,9,9,6
2008222,2008-08-16,0,1,0,8
2008221,2008-08-15,0,3,9,8
2008220,2008-08-14,0,4,8,4
2008219,2008-08-13,0,4,9,2
2008218,2008-08-12,0,1,6,1
2008217,2008-08-11,0,0,5,4
2008216,2008-08-10,0,9,3,8
2008215,2008-08-09,0,7,3,5
2008214,2008-08-08,0,1,4,4
2008213,2008-08-07,0,8,6,0
2008212,2008-08-06,0,8,9,4
2008211,2008-08-05,0,1,9,4
2008210,2008-08-04,0,0,0,3
2008209,2008-08-03,0,6,1,9
2008208,2008-08-02,0,3,5,6
2008207,2008-08-01,0,0,6,0
2008206,2008-07-31,0,4,8,0
2008205,2008-07-30,0,0,5,6
2008204,2008-07-29,0,6,7,6
2008203,2008-07-28,0,7,9,9
2008202,2008-07-27,0,1,9,8
2008201,2008-07-26,0,7,4,3
2008200,2008-07-25,0,2,0,4
2008199,2008-07-24,0,4,8,1
2008198,2008-07-23,0,0,6,8
2008197,2008-07-22,0,3,5,7
2008196,2008-07-21,0,8,6,1
2008195,2008-07-20,0,2,8,2
2008194,2008-07-19,0,3,1,2
2008193,2008-07-18,0,6,0,8
2008192,2008-07-17,0,8,6,7
2008191,2008-07-16,0,1,3,4
2008190,2008-07-15,0,8,6,2
2008189,2008-07-14,0,0,8,5
2008188,2008-07-13,0,5,9,5
2008187,2008-07-12,0,9,0,5
2008186,2008-07-11,0,8,7,6
2008185,2008-07-10,0,0,6,4
2008184,2008-07-09,0,8,4,0
2008183,2008-07-08,0,3,6,9
2008182,2008-07-07,0,0,8,2
2008181,2008-07-06,0,3,9,3
2008180,2008-07-05,0,4,1,1
2008179,2008-07-04,0,1,2,2
2008178,2008-07-03,0,3,4,4
2008177,2008-07-02,0,1,0,4
2008176,2008-07-01,0,5,4,2
2008175,2008-06-30,0,5,1,6
2008174,2008-06-29,0,8,8,7
2008173,2008-06-28,0,6,1,5
2008172,2008-06-27,0,3,8,2
2008171,2008-06-26,0,7,3,2
2008170,2008-06-25,0,4,4,2
2008169,2008-06-24,0,9,9,7
2008168,2008-06-23,0,6,3,4
2008167,2008-06-22,0,4,6,2
2008166,2008-06-21,0,8,8,0
2008165,2008-06-20,0,2,3,0
2008164,2008-06-19,0,1,8,2
2008163,2008-06-18,0,3,0,7
2008162,2008-06-17,0,6,7,4
2008161,2008-06-16,0,7,6,7
2008160,2008-06-15,0,7,4,9
2008159,2008-06-14,0,6,0,4
2008158,2008-06-13,0,8,0,5
2008157,2008-06-12,0,7,4,9
2008156,2008-06-11,0,0,7,2
2008155,2008-06-10,0,3,5,7
2008154,2008-06-09,0,9,1,0
2008153,2008-06-08,0,6,6,6
2008152,2008-06-07,0,8,2,4
2008151,2008-06-06,0,6,7,3
2008150,2008-06-05,0,5,8,4
2008149,2008-06-04,0,9,1,6
2008148,2008-06-03,0,2,9,4
2008147,2008-06-02,0,8,9,7
2008146,2008-06-01,0,1,4,2
2008145,2008-05-31,0,0,2,4
2008144,2008-05-30,0,1,8,6
2008143,2008-05-29,0,8,5,8
2008142,2008-05-28,0,6,7,2
2008141,2008-05-27,0,5,1,6
2008140,2008-05-26,0,4,1,4
2008139,2008-05-25,0,7,5,9
2008138,2008-05-24,0,8,4,1
2008137,2008-05-23,0,0,6,2
2008136,2008-05-22,0,4,6,7
2008135,2008-05-21,0,9,6,4
2008134,2008-05-20,0,5,4,2
2008133,2008-05-19,0,2,8,6
2008132,2008-05-18,0,2,5,4
2008131,2008-05-17,0,6,4,3
2008130,2008-05-16,0,8,0,8
2008129,2008-05-15,0,8,6,0
2008128,2008-05-14,0,4,9,5
2008127,2008-05-13,0,8,6,1
2008126,2008-05-12,0,2,9,4
2008125,2008-05-11,0,2,8,8
2008124,2008-05-10,0,1,0,9
2008123,2008-05-09,0,8,3,4
2008122,2008-05-08,0,3,1,3
2008121,2008-05-07,0,1,1,8
2008120,2008-05-06,0,7,5,4
2008119,2008-05-05,0,8,7,4
2008118,2008-05-04,0,1,7,7
2008117,2008-05-03,0,9,9,9
2008116,2008-05-02,0,6,9,5
2008115,2008-05-01,0,8,8,8
2008114,2008-04-30,0,2,4,6
2008113,2008-04-29,0,1,1,2
2008112,2008-04-28,0,4,7,6
2008111,2008-04-27,0,8,9,1
2008110,2008-04-26,0,3,9,3
2008109,2008-04-25,0,5,1,8
2008108,2008-04-24,0,5,6,2
2008107,2008-04-23,0,3,5,0
2008106,2008-04-22,0,0,9,0
2008105,2008-04-21,0,5,2,5
2008104,2008-04-20,0,1,1,5
2008103,2008-04-19,0,2,6,2
2008102,2008-04-18,0,5,1,1
2008101,2008-04-17,0,2,3,6
2008100,2008-04-16,0,7,5,7
2008099,2008-04-15,0,9,5,2
2008098,2008-04-14,0,5,6,7
2008097,2008-04-13,0,9,2,1
2008096,2008-04-12,0,4,7,0
2008095,2008-04-11,0,0,6,3
2008094,2008-04-10,0,5,9,9
2008093,2008-04-09,0,6,8,8
2008092,2008-04-08,0,9,8,3
2008091,2008-04-07,0,6,4,0
2008090,2008-04-06,0,3,1,8
2008089,2008-04-05,0,0,5,4
2008088,2008-04-04,0,4,5,6
2008087,2008-04-03,0,7,2,6
2008086,2008-04-02,0,3,9,1
2008085,2008-04-01,0,0,1,0
2008084,2008-03-31,0,3,9,7
2008083,2008-03-30,0,9,0,9
2008082,2008-03-29,0,4,6,7
2008081,2008-03-28,0,7,9,8
2008080,2008-03-27,0,8,5,3
2008079,2008-03-26,0,7,3,7
2008078,2008-03-25,0,6,1,9
2008077,2008-03-24,0,6,7,4
2008076,2008-03-23,0,8,2,6
2008075,2008-03-22,0,5,9,7
2008074,2008-03-21,0,3,8,1
2008073,2008-03-20,0,8,2,4
2008072,2008-03-19,0,5,0,2
2008071,2008-03-18,0,3,4,6
2008070,2008-03-17,0,7,3,8
2008069,2008-03-16,0,6,0,8
2008068,2008-03-15,0,5,4,2
2008067,2008-03-14,0,9,2,1
2008066,2008-03-13,0,1,9,5
2008065,2008-03-12,0,3,6,6
2008064,2008-03-11,0,6,4,8
2008063,2008-03-10,0,8,3,0
2008062,2008-03-09,0,4,1,3
2008061,2008-03-08,0,4,3,8
2008060,2008-03-07,0,6,3,6
2008059,2008-03-06,0,4,5,7
2008058,2008-03-05,0,6,7,7
2008057,2008-03-04,0,3,2,0
2008056,2008-03-03,0,6,7,1
2008055,2008-03-02,0,4,0,0
2008054,2008-03-01,0,9,3,2
2008053,2008-02-29,0,5,0,7
2008052,2008-02-28,0,2,8,0
2008051,2008-02-27,0,2,3,9
2008050,2008-02-26,0,3,3,2
2008049,2008-02-25,0,5,2,3
2008048,2008-02-24,0,8,0,5
2008047,2008-02-23,0,2,2,7
2008046,2008-02-22,0,8,0,5
2008045,2008-02-21,0,6,6,6
2008044,2008-02-20,0,1,2,1
2008043,2008-02-19,0,1,1,1
2008042,2008-02-18,0,6,1,2
2008041,2008-02-17,0,6,6,1
2008040,2008-02-16,0,8,0,4
2008039,2008-02-15,0,4,5,8
2008038,2008-02-14,0,6,5,3
2008037,2008-02-13,0,8,0,6
2008036,2008-02-05,0,5,4,1
2008035,2008-02-04,0,9,1,3
2008034,2008-02-03,0,8,3,5
2008033,2008-02-02,0,5,2,0
2008032,2008-02-01,0,8,2,7
2008031,2008-01-31,0,5,3,5
2008030,2008-01-30,0,3,1,4
2008029,2008-01-29,0,3,2,0
2008028,2008-01-28,0,9,9,0
2008027,2008-01-27,"29,448,698",0,2,6
2008026,2008-01-26,"29,497,638",8,0,6
2008025,2008-01-25,"30,704,226",6,3,0
2008024,2008-01-24,"31,179,756",0,1,2
2008023,2008-01-23,0,0,8,8
2008022,2008-01-22,0,6,5,4
2008021,2008-01-21,0,1,1,9
2008020,2008-01-20,0,7,8,6
2008019,2008-01-19,0,6,4,9
2008018,2008-01-18,0,1,5,5
2008017,2008-01-17,0,0,6,5
2008016,2008-01-16,"31,221,686",7,8,9
2008015,2008-01-15,"31,680,224",4,7,5
2008014,2008-01-14,"31,602,004",1,6,3
2008013,2008-01-13,"33,671,700",0,0,4
2008012,2008-01-12,"33,154,006",6,3,0
